	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
2356	2359	main-forum	deft-forum	2014	359	none	none	Jake with the assist.	Voracek with the goal.	0.4
764	764	main-captions	MSRvid	2012train	386	none	none	American flag is waving.	A American flag is blowing in the wind.	4.2
1757	1757	main-captions	images	2015	782	none	none	A young boy is riding a bike.	A young girl laying on a blue inflatable toy	0.4
4217	4260	main-news	headlines	2013	634	none	none	Armstrong steps down from Livestrong	Armstrong standing down from Livestrong	4.6
387	387	main-captions	MSRvid	2012test	587	none	none	A man is running on a field.	A man climbs up a rope.	1.0
1257	1257	main-captions	images	2014	376	none	none	There are several sheared sheep in a pen.	Three white sheep in an enclosure.	2.4
3689	3732	main-news	deft-news	2014	282	none	none	lugar and nunn are senators.	lugar and nunn awarded the prime minister a medal.	1.8
5146	5189	main-news	headlines	2015	591	none	none	Gang violence kills 16 in Venezuelan prison	Sixteen killed in Venezuela prison	4.0
146	146	main-captions	MSRvid	2012test	214	none	none	An animal run in circles.	A squirrel runs in circles.	3.8
418	418	main-captions	MSRvid	2012test	629	none	none	The woman is seasoning the oil.	A woman is pouring ingredients in a bowl.	1.4
5596	5639	main-news	headlines	2016	751	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	World Cup hit by new stadium death	Worker dies at World Cup stadium	3.0
2967	2991	main-news	MSRpar	2012train	56	none	none	Excluding the charges, analysts, on average, expected a loss of 11 cents a share.	Analysts polled by Thomson Financial First Call had been expected to see a loss of about 11 cents a share from continuing operations.	3.8
1808	1808	main-captions	images	2015	930	none	none	A man is spraying a fluid from a long hose at the beach.	A guy is sitting on his bike with one wheel in the air.	0.6
3389	3427	main-news	MSRpar	2012train	714	none	none	They drive around in their cars, while people are being killed 500 metres away, he said on Sunday.	"What they are doing right now is they drive around in their cars, while people are being killed 500 metres away.	4.000
3428	main-news	MSRpar	2012train	0715	none	none	At Tuesday's arraignment hearing, Marsh pleaded not guilty to 122 counts of burial service fraud and 47 counts of making false statements.	At the hearing he pleaded not guilty to the burial service fraud and false statements charges.	3.000
3429	main-news	MSRpar	2012train	0716	none	none	Still, revenues from the extra premiums would not be huge.	How would the extra premiums be collected?	1.333
3430	main-news	MSRpar	2012train	0719	none	none	Semiconductor giant Intel Corp. said yesterday that its second-quarter profits doubled from a year ago as stronger-than-expected demand for computer microprocessors offset the weakness of its communications chip business.	Intel Corp.'s second-quarter profits doubled and revenues grew 8 percent from a year ago as the chip-making giant reported stronger-than-expected demand for personal computer microprocessors.	3.800
3431	main-news	MSRpar	2012train	0722	none	none	Schroeder cancelled his Italian holiday after Stefani refused to apologise for the slurs, which came after Berlusconi compared a German politician to a Nazi concentration camp guard.	Stefani's remarks further stoked tension after Italian Prime Minister Silvio Berlusconi last week compared a German member of the European Parliament to a Nazi concentration camp guard.	3.000
3432	main-news	MSRpar	2012train	0723	none	none	Dell's OpenManage software includes Dell Update Packages with SMS to help automate the management of server hardware, applications and operating systems patches with a single tool.	The update packages help automate the management of server hardware, applications and operating systems patches using one tool,"" which is unpleasantly vague."	2.667
1455	1455	main-captions	images	2014	684	none	none	Large silver locomotive engine in a shed.	A close-up of a silver train engine with a red stripe.	3.0
3625	3668	main-news	deft-news	2014	218	none	none	cyber attacks are considered a growing threat to military and civilian computer networks.	nato considers cyber attacks a growing threat to military and civilian computer networks.	4.4
749	749	main-captions	MSRvid	2012train	362	none	none	The man is singing and playing the guitar.	A man is playing a guitar.	3.0
3407	3450	main-news	deft-news	2014	0	none	none	mexico wishes to guarantee citizens' safety.	mexico wishes to avoid more violence.	4.0
3163	3189	main-news	MSRpar	2012train	377	none	none	Russin did not comment; his lawyer did not attend the hearing and did not return phone messages.	His lawyer, a cousin, Basil Russin, did not attend the hearing and did not return phone messages.	3.4
3824	3867	main-news	headlines	2013	147	none	none	Israel threatens action against Gaza aid ship	Israel attacks in Gaza Strip after rocket fire	1.6
182	182	main-captions	MSRvid	2012test	270	none	none	A woman is adding oil on fishes.	A woman is pouring water on fish.	2.25
4287	4330	main-news	headlines	2013	728	none	none	Newark mayor saves neighbor from fire	Newark mayor rescues neighbor from burning house	4.2
3579	3622	main-news	deft-news	2014	172	none	none	naeem m. smuggled 10 kilograms (22 pounds) of heroin.	the defendants smuggled more than 11 kilograms (24 pounds) of heroin.	2.4
4122	4165	main-news	headlines	2013	517	none	none	Libyans begin handing in weapons	Libyans transfer weapons to army	3.2
5467	5510	main-news	headlines	2015	1398	none	none	India, US to hold talks on China next week	Egypt to hold more talks with IMF on loan next week	1.4
1410	1410	main-captions	images	2014	608	none	none	An orange kitten lay on a leather couch.	Young couple sitting on a black couch.	0.8
2980	3004	main-news	MSRpar	2012train	72	none	none	The nation's largest retailer has told its 100 top suppliers they have to start using electronic tags on all pallets of goods by Jan. 25, 2005.	Wal-Mart has told its top 100 suppliers that they'll need to have radio-frequency ID systems in place for tracking pallets of goods through the supply chain by Jan. 25, 2005.	3.75
5428	5471	main-news	headlines	2015	1299	none	none	North Korea test fires 30 missiles into the sea	N Korea 'fires 100 shells' into the sea	2.8
2424	2427	main-forum	deft-forum	2014	427	none	none	If God does not exist can anything be morally wrong?	I ask again if God does not exist can anything be morally wrong?	5.0
1953	1953	main-captions	images	2015	1360	none	none	Person with two ski poles skiing down a snowy hill.	A person skiing down a snowy hill.	4.2
2090	2093	main-forum	deft-forum	2014	93	none	none	Got some Heine and coors light i started it last night xanis.	i started it last night xanis.	2.0
5489	5532	main-news	headlines	2015	1458	none	none	Pakistani Taliban chief killed in US drone strike	Funeral for Pakistan Taliban chief 'set to take place'	1.6
5107	5150	main-news	headlines	2015	495	none	none	Dignitaries pay tribute to Paul Desmarais	Stars pay tribute to James Garner	0.4
3487	3530	main-news	deft-news	2014	80	none	none	restraining extremist groups is becoming increasingly difficult because of how the groups are financed.	bruguiere stated-- restraining extremist groups particularly across europe was becoming increasingly difficult because of how the groups are financed.	3.8
5139	5182	main-news	headlines	2015	577	none	none	Uganda's president signs anti-gay bill	Uganda's president signs harsh anti-gay law	4.2
4305	4348	main-news	headlines	2014	2	none	none	Weak earnings drag stocks lower	Weak earnings drag stocks lower on Wall Street	3.8
3368	3396	main-news	MSRpar	2012train	675	none	none	Mr Morse is charged with assault and Mr Darvish is charged with filing a false report.	His partner Bijan Darvish is charged with filing a false police report.	2.75
3996	4039	main-news	headlines	2013	359	none	none	Man convicted in Vatican leaks case	"Butler to be tried in ""Vatileaks"" case"	2.6
4257	4300	main-news	headlines	2013	687	none	none	Navy jet crashes into Virginia buildings, injuring six	Navy jet crashes into Virginia apartments,9 hurt	3.2
5195	5238	main-news	headlines	2015	709	none	none	Didier Reynders on Syria	Obama's day: Prime time on Syria	1.6
5584	5627	main-news	headlines	2016	661	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Jordan elected to take Saudi seat on UN Security Council	Jordan elected to UN security council seat that Saudi Arabia rejected	3.0
3216	3242	main-news	MSRpar	2012train	454	none	none	"Unlike many early-stage Internet firms, Google is believed to be profitable.	The privately held Google is believed to be profitable.	3.600
3243	main-news	MSRpar	2012train	0455	none	none	It is safe to assume the Senate is prepared to pass some form of cap,"" King said."	Its safe to assume the Senate is prepared to pass some form of a cap....The level of it is to be debated.	3.0
4072	4115	main-news	headlines	2013	451	none	none	Syria peace plan conditions “unacceptable,” opposition says	Syria peace dashed as deadline passes	2.0
2339	2342	main-forum	deft-forum	2014	342	none	none	The great thing about living here is there's space.	The bad thing is there's space.	1.8
4099	4142	main-news	headlines	2013	488	none	none	9,000 U.S. Marines to leave Okinawa	9,000 U.S. Marines to move out of Okinawa: statement	5.0
2944	2968	main-news	MSRpar	2012train	25	none	none	Entrenched interests are positioning themselves to control the network's chokepoints and they are lobbying the FCC to aid and abet them.	"It may be dying because entrenched interests are positioning themselves to control the Internet's choke-points and they are lobbying the FCC to aid and abet them."""	3.2
2006	2009	main-forum	deft-forum	2014	9	none	none	Originally Posted by Vienna How was it authoritarian?	Originally Posted by zaf I give up.	0.6
3722	3765	main-news	headlines	2013	17	none	none	Greece bond exchange the largest debt restructuring in history	Greece secures biggest debt deal in history	2.8
2065	2068	main-forum	deft-forum	2014	68	none	none	They know that the video doesn't show a gas chamber.	The bottom line is that the video clip doesn't show a gas chamber.	4.6
2959	2983	main-news	MSRpar	2012train	46	none	none	"However, we have decided to opt for the European consortium's engine as the best overall solution and due to the substantial price efforts made""."	"However, we have decided to opt for the European consortium's engine as the best overall solution."""	3.8
2645	2654	main-news	MSRpar	2012test	323	none	none	Moore had no immediate comment Tuesday.	Moore did not have an immediate response Tuesday.	4.778
3583	3626	main-news	deft-news	2014	176	none	none	france, belgium, germany, sweden, italy and britain provide parts and technology for the advanced light helicopter (alh).	france, belgium, germany, sweden, italy and britain provide parts and technology for the advanced light helicopter that india plans to sell to myanmar.	3.4
5119	5162	main-news	headlines	2015	519	none	none	Son of US evangelist kills himself The son of popular US evangelist Rick Warren has killed himself.	Son of popular US evangelist Warren kills himself	4.4
4990	5033	main-news	headlines	2015	200	none	none	News is my Business	A New iPad Is Coming	0.2
3089	3115	main-news	MSRpar	2012train	249	none	none	The Portuguese weather service said Europe's heatwave was caused by a mass of hot, dry air moving from the southeast.	The heatwave was due to a mass of hot, dry air from the southeast, said Mario Almeida of Portugal's weather service.	4.056
1401	1401	main-captions	images	2014	597	none	none	A group of people sitting around a table containing food.	A group of people sitting around a table on a porch.	3.4
802	802	main-captions	MSRvid	2012train	455	none	none	A woman cuts a pineapple.	A woman is slicing a pineapple into pieces.	4.0
3667	3710	main-news	deft-news	2014	260	none	none	north korean officials are suspected of building nuclear weapons.	north korea is currently in the process of dismantling its nuclear weapons program.	2.0
4820	4863	main-news	headlines	2014	638	none	none	Cyprus bailout remarks alarm markets	Why Cyprus bailout is nothing more than usual euro nonsense	2.6
1769	1769	main-captions	images	2015	821	none	none	Two little girls are playing on a trampoline.	Two little boys are playing on a playground.	1.4
4850	4893	main-news	headlines	2014	677	none	none	Obama cancels Moscow meeting with Putin	Obama canceled meeting with Putin	4.0
2574	2583	main-news	MSRpar	2012test	219	none	none	The broader Standard & Poor's 500 Index <.SPX> was up 9.69 points, or 0.98 percent, at 994.53.	The tech-laced Nasdaq Composite Index <.IXIC> gained 18.35 points, or 1.13 percent, to 1,646.02.	1.0
2445	2448	main-forum	deft-forum	2014	448	none	none	Could this have been an enema?	@ossobuco, Could this have been an enema?	4.6
3715	3758	main-news	headlines	2013	8	none	none	Syria says suicide bomber kills 10 in Damascus	Damascus 'suicide bombing' kills 10	4.0
1110	1110	main-captions	images	2014	151	none	none	A motorcycle parked next to a car.	A BMW motorcycle parked between two cars.	3.0
2658	2673	main-news	MSRpar	2012test	352	none	none	Gillette shares rose $1.45, or 4.5 percent, to $33.95 in afternoon New York Stock Exchange trading.	Shares of Gillette closed down 45 cents at $33.70 in trading Wednesday on the New York Stock Exchange.	2.0
1554	1554	main-captions	images	2015	196	none	none	A little girl walks on a boardwalk with blue domes in the background.	A man going over a jump on his bike with a river in the background	0.0
899	899	main-captions	MSRvid	2012train	598	none	none	A man is giving a lecture on a podium.	A man is delivering a lecture at an event celebrating the game of cricket.	2.333
779	779	main-captions	MSRvid	2012train	416	none	none	A tiger trys to climb the wall.	A lion is trying to climb up over a wall.	3.0
4416	4459	main-news	headlines	2014	141	none	none	Wave of bombings kills 15 in Iraq	Car bombs kill at least 49 in Iraq	2.2
70	70	main-captions	MSRvid	2012test	106	none	none	A person is cutting mushrooms.	A person is cutting mushrooms with a knife.	4.2
5388	5431	main-news	headlines	2015	1190	none	none	Protesters gather in Brazil despite concessions	Protests sweep Brazil despite concession	5.0
3599	3642	main-news	deft-news	2014	192	none	none	the accused will be charged with international drug trafficking.	some of the accused will also be charged with money laundering, tax evasion and corruption.	1.6
5561	5604	main-news	headlines	2016	427	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	India anti-graft party takes charge in New Delhi	India's Anti-Graft Party Forms Government in Delhi	4.0
2154	2157	main-forum	deft-forum	2014	157	none	none	If you leap up to make a hit, you're getting a penalty.	If your stick hits a guy in the face, you're getting a penalty.	2.6
1906	1906	main-captions	images	2015	1226	none	none	A white dog with red ears is running in the snow.	a wet black dog with a red collar is in the river	0.6
1877	1877	main-captions	images	2015	1154	none	none	One man in an orange shirt wearing a white helmet is riding a bike.	The man wearing a blue helmet is riding a Polaris.	2.8
3352	3380	main-news	MSRpar	2012train	652	none	none	Stripping out the extraordinary items, fourth-quarter earnings were 64 cents a share compared to 25 cents a share in the prior year.	Earnings were 59 cents a share for the three months ended May 25 compared with 15 cents a share a year earlier.	1.0
924	924	main-captions	MSRvid	2012train	631	none	none	Some men are skating on the road.	Two boys are skate boarding.	2.6
959	959	main-captions	MSRvid	2012train	687	none	none	The man did pushups on a wall.	The man tased the food.	0.25
5031	5074	main-news	headlines	2015	295	none	none	Palestinian diplomat dies in Prague blast	Palestinian diplomat killed in explosion in Prague	5.0
5566	5609	main-news	headlines	2016	466	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Oklahoma examines what went wrong in botched execution	Okla. inmate dies of heart attack after botched execution	3.0
5169	5212	main-news	headlines	2015	652	none	none	South Korea Ferry Crew Members Stand Trial	Sewol ferry crew faces trial	4.4
5150	5193	main-news	headlines	2015	606	none	none	Seamus Heaney, Irish Poet of Soil and Strife, Dies at 74	Seamus Heaney, Irish poet and Nobel winner, dies at 74	4.8
5564	5607	main-news	headlines	2016	455	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	German ambassador's Athens residence shot at	Shots fired at German ambassador's residence in Athens	5.0
4812	4855	main-news	headlines	2014	628	none	none	White House, defense contractors discuss harm of automatic spending cuts	White House, defense firms discuss automatic spending cuts	4.4
1200	1200	main-captions	images	2014	296	none	none	A young woman with a bracelet is wearing a bikini top and jeans.	A woman wearing jeans, a dark bikini top, and a bracelet.	4.6
4708	4751	main-news	headlines	2014	502	none	none	Weak earnings drag US stocks lower in early trade	Weak earnings drag stocks lower on Wall Street	3.8
1255	1255	main-captions	images	2014	374	none	none	A guy on a white horse.	A man riding a white horse in an arena.	3.2
5090	5133	main-news	headlines	2015	452	none	none	Death toll rises to 29 in India's Mumbai building collapse	Death toll rises to 12 in Indonesia mine collapse	0.6
108	108	main-captions	MSRvid	2012test	158	none	none	Someone is sitring noodles in water.	A woman is boiling noodles in water.	3.2
1335	1335	main-captions	images	2014	492	none	none	A person in a red cap standing next to a brick support beam.	A brown horse is standing on grass and scrub.	0.0
4774	4817	main-news	headlines	2014	582	none	none	Bomb explodes at Greek shopping mall, two people injured	Bomb explodes at Athens shopping mall, 2 wounded	4.4
4676	4719	main-news	headlines	2014	459	none	none	New World Trade Center declared tallest building in U.S.	One World Trade Center Named Tallest US Building	4.2
2164	2167	main-forum	deft-forum	2014	167	none	none	We're talking about angels and common pins again, right?	@Lustig Andrei, We're talking about angels and common pins again, right?	4.8
2181	2184	main-forum	deft-forum	2014	184	none	none	Nutrax The plural of anecdote is not data Did gentlemen need chaperones?	Nutrax The plural of anecdote is not data	3.6
923	923	main-captions	MSRvid	2012train	629	none	none	The man played his guitar.	A guy is singing while playing his guitar.	3.0
4579	4622	main-news	headlines	2014	339	none	none	Syria must destroy chemical weapons	Libya ‘destroys last chemical weapons’	2.4
1709	1709	main-captions	images	2015	640	none	none	A golden dog is running on the grass.	The large beige dog is running through the grass.	3.4
26	26	main-captions	MSRvid	2012test	40	none	none	The woman is playing the flute.	A woman is playing a flute.	5.0
3317	3345	main-news	MSRpar	2012train	605	none	none	The differences between Grassley and Thomas on energy and Medicare have become so pointed that other members say their angry personal relationship is embarrassing the party.	Their differences on energy and Medicare have become so pointed other members say it is embarrassing to the party.	3.5
403	403	main-captions	MSRvid	2012test	609	none	none	A woman beats two eggs in a bowl.	A person is mixing ingredients in a bowl.	3.0
3090	3116	main-news	MSRpar	2012train	250	none	none	Spending taxpayer dollars to create terrorism betting parlors is as wasteful as it is repugnant, they announced at a press conference yesterday.	Spending taxpayer dollars to create terrorism betting parlors is as wasteful as it is repugnant, Wyden and Dorgan said Monday in a letter to the Pentagon.	3.5
2426	2429	main-forum	deft-forum	2014	429	none	none	Originally Posted by muslim girl ooops sorry!	Originally Posted by muslim girl its not a complete impossibility.	1.2
19	19	main-captions	MSRvid	2012test	29	none	none	The man is riding a horse.	A man is riding on a horse.	5.0
2209	2212	main-forum	deft-forum	2014	212	none	none	He said at EVERY level.	But he said EVERY level.	4.6
2559	2568	main-news	MSRpar	2012test	199	none	none	The technology-laced Nasdaq Composite Index dipped 0.08 of a point to 1,646.	The technology-laced Nasdaq Composite Index <.IXIC> added 1.92 points, or 0.12 percent, at 1,647.94.	2.4
558	558	main-captions	MSRvid	2012train	94	none	none	Two little girls talk on the telephone.	Two girls talk on the phone.	4.5
3167	3193	main-news	MSRpar	2012train	381	none	none	When fully operational, the facility is expected to employ up to 1,000 people.	The plant would employ 1,000 people when fully built out, the company said.	4.0
1269	1269	main-captions	images	2014	393	none	none	A young boy coloring with a red and blue crayon.	A young blonde girl in riding gear sits on top of a gray and white horse.	0.0
3893	3936	main-news	headlines	2013	231	none	none	Salvador Dali painting snatched from New York gallery	Salvador Dali painting snatched in NYC	4.6
3776	3819	main-news	headlines	2013	89	none	none	Israeli air strikes kill 16 in Gaza	Israel air strikes kill 4 in Gaza; death toll now at 38	2.2
1268	1268	main-captions	images	2014	392	none	none	A mostly black train on a track.	A car parked in front of train tracks.	1.0
104	104	main-captions	MSRvid	2012test	152	none	none	A man is playing the piano.	The man is playing the violin.	1.75
114	114	main-captions	MSRvid	2012test	166	none	none	A man is playing guitar.	A man plays a guitar.	4.857
4658	4701	main-news	headlines	2014	436	none	none	U.S. has determined Syria used chemical weapons	UN votes to eliminate Syria's chemical weapons	2.8
3502	3545	main-news	deft-news	2014	95	none	none	president dmitry medvedev's statement was posted on the kremlin website and carried in full by state news agencies.	the statement was posted on the kremlin web site and carried by state news agencies.	3.2
3442	3485	main-news	deft-news	2014	35	none	none	anatoly sokolov announced-- soviet-built a-135 missile defense system around moscow is obsolete and inefficient.	soviet-built a-135 missile defense system around moscow is obsolete and inefficient.	4.6
1375	1375	main-captions	images	2014	556	none	none	A double decker bus drives on a city street.	A red double decker bus driving down a street.	3.6
3962	4005	main-news	headlines	2013	318	none	none	FACTBOX-Security developments in Iraq, February 1	FACTBOX-Security developments in Pakistan, March 13	1.6
3060	3084	main-news	MSRpar	2012train	194	none	none	By state law, 911 calls are not public information and were not released.	By law, 911 calls are not public information in Rhode Island.	3.4
2168	2171	main-forum	deft-forum	2014	171	none	none	There is no more egg cell post-fertilization.	There is no more sperm cell.	2.4
5602	5645	main-news	headlines	2016	781	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	The covert war in Pakistan	New major earthquake rocks southwest Pakistan	0.0
2265	2268	main-forum	deft-forum	2014	268	none	none	Obama is extreme and leftwing.	Obama is part of the extreme leftwing.	4.8
3046	3070	main-news	MSRpar	2012train	174	none	none	Richard Miller remained hospitalized after undergoing a liver transplant, but his wife has recovered.	Richard Miller, 57, survived a lifesaving liver transplant but remains hospitalized.	3.2
318	318	main-captions	MSRvid	2012test	479	none	none	A woman is chopping an onion.	A woman is slicing partially into half of an onion.	3.2
3099	3125	main-news	MSRpar	2012train	263	none	none	Doctors have speculated that the body’s own estrogen protects against cell damage and improves blood flow.	Their belief was based on speculation that estrogen prevents cell damage and improves blood flow.	4.2
2679	2694	main-news	MSRpar	2012test	380	none	none	Among three major candidates, Schwarzenegger is wining the battle for independents and crossover voters.	Schwarzenegger picks up more independents and crossover voters than Bustamante.	3.4
5415	5458	main-news	headlines	2015	1269	none	none	Two skydivers dead after colliding during US jump	Two skydivers dead after colliding during jump in Arizona	3.8
3934	3977	main-news	headlines	2013	281	none	none	Egypt lets Mubarak PM back in presidential race	Egypt confirms Mubarak's PM back in presidency race	4.25
3768	3811	main-news	headlines	2013	76	none	none	Syria journalists rescue bid fails	Journalists smuggled out of Homs	0.6
1488	1488	main-captions	images	2014	731	none	none	Three cows grazing in a field.	Two cows graze in a field.	2.6
5567	5610	main-news	headlines	2016	468	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Napolitano elected for second term as Italy president	Italian President Napolitano elected for second term	5.0
5290	5333	main-news	headlines	2015	940	none	none	Puerto Rican arrested for production of child pornography	Indian guru arrested on suspicion of rape	0.4
4299	4342	main-news	headlines	2013	742	none	none	74 dead in Egypt soccer violence	At least 73 die in Egyptian soccer pitch invasion	3.2
2256	2259	main-forum	deft-forum	2014	259	none	none	@Lustig Andrei, Lustig, agreed.	@Lustig Andrei, Thank you, Lustig.	2.2
5670	5713	main-news	headlines	2016	1263	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Benzema faces possible charges in sex-tape case	Menendez faces possible corruption charges	1.0
3779	3822	main-news	headlines	2013	92	none	none	Hezbollah confirms it sent drone downed over Israel	Hezbollah says it sent drone over Israel	3.4
5461	5504	main-news	headlines	2015	1389	none	none	World powers and Iran to resume expert nuclear talks on Dec. 30	Iran nuclear experts, world powers to resume talks next week	4.0
4204	4247	main-news	headlines	2013	619	none	none	UN aid chief Amos enters Baba Amr with Red Crescent	Syria's besieged Baba Amr is deserted, Red Cross says	2.0
1054	1054	main-captions	images	2014	76	none	none	A person wearing a helmet rides a bike near a white structure.	A person wearing a bike helmet rides a bike on a path through trees.	3.2
4355	4398	main-news	headlines	2014	63	none	none	18 trapped in Russian coal mine blast	Ten killed in Russia coal mine blast	2.8
2880	2904	main-news	MSRpar	2012test	682	none	none	Sterling was down 0.8 percent against the dollar at $1.5875 GBP= .	The dollar rose 0.15 percent against the Japanese currency to 115.97 yen.	0.8
41	41	main-captions	MSRvid	2012test	61	none	none	A woman is playing an electric guitar.	A woman is playing a guitar.	3.6
1637	1637	main-captions	images	2015	428	none	none	A dog bounds across the brown grass.	Two dogs bound across the grass.	2.6
3683	3726	main-news	deft-news	2014	276	none	none	the book states that the drug conveys a completely positive image.	the official stated that this was a complete technology transfer.	0.0
2109	2112	main-forum	deft-forum	2014	112	none	none	Facilitator : Show me the smart child.	Facilitator : And why is she the dumb child?	1.0
1646	1646	main-captions	images	2015	454	none	none	Two terriers play on the wood floor of their home.	Two puppies play with a red chew toy in a field.	1.6
763	763	main-captions	MSRvid	2012train	384	none	none	The man danced in the diner.	The bomb exploded in the desert.	0.0
4735	4778	main-news	headlines	2014	537	none	none	India Ink: Image of the Day: January 27	India Ink: Image of the Day: March 20	1.0
1140	1140	main-captions	images	2014	203	none	none	Train going down the tracks.	Train gliding on tracks.	4.6
3252	3279	main-news	MSRpar	2012train	506	none	none	Mr. Pingeon is director of litigation for Massachusetts Correctional Legal Services, a prisoners' rights group.	Pingeon said an attorney for his organization, Massachusetts Correctional Legal Services, interviewed Assan Tuesday.	1.667
244	244	main-captions	MSRvid	2012test	365	none	none	A man drove his car.	A man is driving a car.	4.25
4097	4140	main-news	headlines	2013	486	none	none	Man sets himself on fire at Breivik trial	Man sets self afire outside Breivik trial	4.6
768	768	main-captions	MSRvid	2012train	398	none	none	The dog is barking at the toy.	A dog is barking at an electronic toy duck.	3.5
1893	1893	main-captions	images	2015	1199	none	none	a group of teenagers are jumping in the air on the beach.	A group of young people jump up in the air while on the beach.	4.8
1291	1291	main-captions	images	2014	429	none	none	A multi-colored train on a track.	A mostly black train on a track.	2.8
1460	1460	main-captions	images	2014	689	none	none	A bicyclist in black on a black and red racing bike.	A cyclist in black and white lira speeding past spectators.	3.4
4600	4643	main-news	headlines	2014	363	none	none	Syria 'to declare chemical weapons and sign convention'	Russia, Syria Work on 'Concrete' Chemical Weapons Plan	2.6
5604	5647	main-news	headlines	2016	790	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Senior CPC official meets top DPRK leader's special envoy	North Korean leader sends 'special envoy' to China	3.0
864	864	main-captions	MSRvid	2012train	543	none	none	A man is playing guitar.	Smeone is laying down.	0.0
3139	3165	main-news	MSRpar	2012train	325	none	none	Rusch has also allowed five or more earned runs in each of his last three starts.	Redman has allowed two earned runs or less in six of his nine starts.	2.0
1526	1526	main-captions	images	2015	109	none	none	A young girl with glasses sits and holds two American flags.	A girl in glasses is looking over two American flags near a wooded area.	2.6
1295	1295	main-captions	images	2014	433	none	none	Four women and two men sit at a long table in a restaurant.	A group of people sit at a table in an Italian restaurant.	3.0
1976	1976	main-captions	images	2015	1422	none	none	The skateboarder gets to the top of the ramp.	The skateboarder rides the pipe wall at a skater park.	2.4
4008	4051	main-news	headlines	2013	372	none	none	Santorum's 3-year-old daughter hospitalized	'Kony 2012' director hospitalized	0.6
5404	5447	main-news	headlines	2015	1234	none	none	Death toll in India building collapse hits 42	Toll from India building collapse hits 25	3.2
4068	4111	main-news	headlines	2013	446	none	none	NATO US troop detained over shooting of Afghan civilians	U.S. says saddened by shooting on Afghan civilians	2.4
383	383	main-captions	MSRvid	2012test	583	none	none	A man is tying on a stenographers machine.	the man used a stenograph.	2.25
5049	5092	main-news	headlines	2015	347	none	none	Two blasts near Iranian embassy in Beirut, 7 killed	Blast near Iran embassy in Beirut	3.2
126	126	main-captions	MSRvid	2012test	187	none	none	A dog is jumping on a trampoline.	A dog bounces on a trampoline.	4.8
4070	4113	main-news	headlines	2013	449	none	none	Military: Syria chemical stocks threaten Israel	Russia tells Syria chemical arms threat is unacceptable	1.8
4835	4878	main-news	headlines	2014	658	none	none	Pakistan condemns US drone strike in Shawal Area	Pakistan condemns US drone strike in Miranshah	3.2
4734	4777	main-news	headlines	2014	536	none	none	Thousands protest gay marriage	Thousands protest gay marriage in France	3.2
4874	4917	main-news	headlines	2014	706	none	none	Death toll rises to 6 as Storm Xaver batters northern Europe	Storm death toll rises as wind, rain batters north. Europe	3.2
3940	3983	main-news	headlines	2013	288	none	none	Government of Canada Supports Montréal Women Leading Change	Government of Canada Supports Women's Safety in Regina	1.6
5210	5253	main-news	headlines	2015	753	none	none	Car Bomb Kills 37 in Northwest Pakistan	Bomb kills three in northwest Pakistan	2.6
745	745	main-captions	MSRvid	2012train	358	none	none	A dog is speaking to the camera.	A dog is eating some water melon.	0.6
2157	2160	main-forum	deft-forum	2014	160	none	none	Imagine a place with % men and % women.	Imagine a place that's % white and % black.	1.6
1312	1312	main-captions	images	2014	454	none	none	A man riding a small bicycle.	A man is doing a wheelie on a bike.	2.8
4872	4915	main-news	headlines	2014	704	none	none	Suarez set for Cup comeback	French set for Mali ground combat	0.8
189	189	main-captions	MSRvid	2012test	278	none	none	A girl is singing and playing a guitar.	A young man is singing while playing the guitar.	2.4
2675	2690	main-news	MSRpar	2012test	374	none	none	Mr. Manuel and his group entered the United States by walking across the bridge linking Matamoros and Brownsville.	Manuel and his group entered the US the same way thousands of people do every day, by walking across the bridge between Matamoros and Brownsville.	4.0
4143	4186	main-news	headlines	2013	543	none	none	Russian Air Force celebrates 100th anniversary	Russian air force's 100th anniversary	4.4
1448	1448	main-captions	images	2014	674	none	none	A small bird eating from the feeder.	Bird eating from a bird feeder.	4.25
1164	1164	main-captions	images	2014	235	none	none	A black and white horned cow standing in a field.	a black and white cow standing in the field.	4.2
1184	1184	main-captions	images	2014	269	none	none	A flat screen TV on the floor.	A flat-screen TV sits on the floor.	5.0
2125	2128	main-forum	deft-forum	2014	128	none	none	I Shot the Sheriff We are all vessels filled with many wonders.	We are all vessels filled with many wonders.	3.4
