	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
2222	2225	main-forum	deft-forum	2014	225	none	none	That would make you partially responsible for their death.	That would make you a sort of accessory, I think.	3.0
2944	2968	main-news	MSRpar	2012train	25	none	none	Entrenched interests are positioning themselves to control the network's chokepoints and they are lobbying the FCC to aid and abet them.	"It may be dying because entrenched interests are positioning themselves to control the Internet's choke-points and they are lobbying the FCC to aid and abet them."""	3.2
5119	5162	main-news	headlines	2015	519	none	none	Son of US evangelist kills himself The son of popular US evangelist Rick Warren has killed himself.	Son of popular US evangelist Warren kills himself	4.4
188	188	main-captions	MSRvid	2012test	277	none	none	A man is playing a guitar.	A man is cleaning a glass door.	0.4
704	704	main-captions	MSRvid	2012train	302	none	none	A chicken is pecking at a dead mouse.	A rooster pecks at a dead mouse.	3.6
2092	2095	main-forum	deft-forum	2014	95	none	none	Gorgons don't exist - fine.	Satyrs don't exist - fine.	2.0
4855	4898	main-news	headlines	2014	682	none	none	Iranian exiles report deaths in Iraq camp	At least 47 Iranian exiles killed at Iraq's Camp Ashraf	3.0
2913	2937	main-news	MSRpar	2012test	724	none	none	Comcast Class A shares were up 8 cents at $30.50 in morning trading on the Nasdaq Stock Market.	The stock rose 48 cents to $30 yesterday in Nasdaq Stock Market trading.	2.2
2180	2183	main-forum	deft-forum	2014	183	none	none	this is NOT a war deployment.	its not an official deployment.	2.4
3248	3275	main-news	MSRpar	2012train	501	none	none	Negotiators said Friday they made good progress during their latest round of talks on creating a Central American Free Trade Agreement.	Negotiators said Friday they made progress during their latest round of free-trade negotiations between the United States and five Central American countries this week in Houston.	3.75
984	984	main-captions	MSRvid	2012train	723	none	none	A woman puts ingredients in a whisked egg.	A man pours gasoline.	0.0
2811	2835	main-news	MSRpar	2012test	583	none	none	"WHO spokeswoman Maria Cheng agreed, saying: ""It looks very much like an isolated event."""	It looks very much like an isolated event, World Health Organization spokeswoman Maria Cheng said.	4.6
1038	1038	main-captions	images	2014	55	none	none	Black cow walking under trees in pasture.	Cow walking under the tree in a pasture.	3.8
5226	5269	main-news	headlines	2015	782	none	none	Thousands rally to support embattled Tunisia government	Thousands gather to support Islamist government in Tunisia	4.6
2468	2471	main-news	MSRpar	2012test	38	none	none	"General Myers told reporters that ""at first blush, it doesn't look like any rules were broken""."	At first blush, it doesn't look like any rules were broken, said Gen. Richard Myers, chairman of the Joint Chiefs of Staff.	3.6
3962	4005	main-news	headlines	2013	318	none	none	FACTBOX-Security developments in Iraq, February 1	FACTBOX-Security developments in Pakistan, March 13	1.6
1203	1203	main-captions	images	2014	302	none	none	The headlights on a blue car.	Close up of the headlights on a blue car.	4.2
3755	3798	main-news	headlines	2013	60	none	none	Audi to buy motorcycle maker Ducati	Probe into motor insurance market	0.6
4060	4103	main-news	headlines	2013	437	none	none	Palestinian leadership condemn Israeli FM call to oust Abbas	Palestinian leadership backs Fatah-Hamas Doha deal	1.0
5237	5280	main-news	headlines	2015	808	none	none	Suspected U.S. drone strike kills 5 in Pakistan	Suspected US drone targets Islamic seminary in Pakistan	2.2
1390	1390	main-captions	images	2014	578	none	none	A bicycle is parked outside a bookstore.	A green bike parked outside a book store.	4.0
1681	1681	main-captions	images	2015	541	none	none	A black and white dog runs with its mouth open.	A black and white dog swims in blue water.	2.2
2763	2787	main-news	MSRpar	2012test	511	none	none	In turn SuSE will license Java 2 Standard Edition while also formalising an existing agreement to distribute Sun's Java Virtual Machine for running Java applications.	Nuremberg, Germany-based SuSE will license Sun's Java 2 Standard Edition (J2SE) and ship Sun's Java Virtual Machine across its Linux software line.	3.75
2567	2576	main-news	MSRpar	2012test	211	none	none	That exploit works on unpatched Windows 2000 machines with Service Pack 3 and 4.	Both Counterpane and iDefense contend that the exploit works effectively against Windows 2000 systems running Service Pack 3 and 4.	3.0
4488	4531	main-news	headlines	2014	225	none	none	37 killed in bus crash in Italy	12 killed in bus accident in Pakistan	1.2
3568	3611	main-news	deft-news	2014	161	none	none	if japan rises to the occasion japan will never be beaten even in terms of military power.	ozawa said that if japan rises to the occasion then japan will never be beaten even in terms of military power.	3.6
1009	1009	main-captions	images	2014	12	none	none	A jockey riding a horse.	A jockey riding a horse in a pen.	3.8
4384	4427	main-news	headlines	2014	102	none	none	Two Santa trackers competing this Christmas	Spain turning back the clock on siestas	0.0
2852	2876	main-news	MSRpar	2012test	648	none	none	The parents want her kept alive; her husband says she never wanted to be kept alive artificially.	Michael Schiavo has argued that his wife never wanted to be kept alive artificially.	2.8
3660	3703	main-news	deft-news	2014	253	none	none	iraq has been lobbying for the security council to stop using the country's oil revenue to pay compensation to victims of the 1991 gulf war and the salaries of the united nations monitoring, verification and inspection commission inspectors and to have all money remaining in the united nation's oil-for-food accounts transferred to the government's development fund.	iraq's new leaders have been lobbying for the united nations security council to stop using the iraq's oil revenue to pay the salaries of the inspectors and to have all money remaining in the united nation's oil-for-food account transferred to the iraqi government.	4.0
4101	4144	main-news	headlines	2013	491	none	none	Iran expands nuclear enrichment activities: IAEA report	Iran steps up sensitive nuclear work - IAEA	3.0
1040	1040	main-captions	images	2014	59	none	none	A smiling woman with a beer sitting outside with another smiling woman.	Two women sitting outside laughing.	3.2
4846	4889	main-news	headlines	2014	672	none	none	Egypt set to lure Gulf investors	Egypt seeks to lure investors ...	3.4
246	246	main-captions	MSRvid	2012test	368	none	none	A man puts some cheese on a pizza.	The man sprinkled cheese on the pizza.	5.0
4133	4176	main-news	headlines	2013	531	none	none	France warns Syria over chemical weapons use	U.N. concerned at possible Syria chemical weapons	2.2
4324	4367	main-news	headlines	2014	23	none	none	Carney sets high bar to change at BoE	Carney sets high bar to changes at Bank of England	5.0
4100	4143	main-news	headlines	2013	489	none	none	Toys R Us waives fee for layaway program	Wal-Mart lowers fee for holiday layaway program	1.8
3604	3647	main-news	deft-news	2014	197	none	none	sheik doon salad ilmi said civilian casualties resulting from overnight mortar and rocket attacks happen every day.	sheik doon salad ilmi stated that civilian casualties resulting from overnight mortar and rocket attacks are admitted to the hospital nearly every day.	3.6
5130	5173	main-news	headlines	2015	546	none	none	Colorado wildfire destroys more than 90 homes as winds worsen	Colorado wildfire may be biggest property destroyer in state history	3.6
5693	5736	main-news	headlines	2016	1404	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Two Palestinians die in attacks on Israelis ahead of Kerry visit	Palestinian official slams Israel's stone-throwing bill	0.0
4437	4480	main-news	headlines	2014	165	none	none	USA expels Venezuela diplomats in row	U.S. expels Venezuelan diplomats	4.4
703	703	main-captions	MSRvid	2012train	300	none	none	A woman is cutting potatoes.	A woman is slicing carrots.	1.2
2893	2917	main-news	MSRpar	2012test	696	none	none	Egyptologists cast doubt Tuesday on an expedition's claim that it may have found the mummy of Queen Nefertiti, one of the best-known ancient Egyptians.	Egyptologists think they may have identified the long-sought mummy of Queen Nefertiti, one of the ancient world's legendary beauties.	2.6
5415	5458	main-news	headlines	2015	1269	none	none	Two skydivers dead after colliding during US jump	Two skydivers dead after colliding during jump in Arizona	3.8
1433	1433	main-captions	images	2014	641	none	none	Two cats sit on the back of a couch looking out the window.	Two cats are sitting on the back of a couch and looking out the window in a sea photo.	4.2
3635	3678	main-news	deft-news	2014	228	none	none	it will be hosted by the australian government.	the u.s. plans have angered the russian government.	0.0
2055	2058	main-forum	deft-forum	2014	58	none	none	You have too much regulation, not too little.	You have to much intervention in free markets, not too little.	3.8
1991	1991	main-captions	images	2015	1481	none	none	A group of people in boats racing towards the shore.	A classroom of students watching a presentation.	0.0
644	644	main-captions	MSRvid	2012train	221	none	none	A little girl is playing a grand piano on stage.	A little girl is playing the piano.	2.6
460	460	main-captions	MSRvid	2012test	693	none	none	A man is riding a bike.	A panda bear is eating.	0.0
2665	2680	main-news	MSRpar	2012test	362	none	none	Jordan Green, the prelate's private lawyer, said he had no comment.	O'Brien's attorney, Jordan Green, declined to comment.	3.6
754	754	main-captions	MSRvid	2012train	369	none	none	A woman is slicing an onion.	A women slicing lemons.	1.4
823	823	main-captions	MSRvid	2012train	485	none	none	A dog is looking around	A dog is watching a store counter.	1.6
2909	2933	main-news	MSRpar	2012test	719	none	none	The man, who entered the post office in Lakeside shortly before 3 p.m., gave up to deputies about 6:30 p.m.	The man had entered the post office on Woodside Avenue at Maine Avenue shortly before 3 p.m.	2.8
4145	4188	main-news	headlines	2013	547	none	none	Not so Super Tuesday for Mitt Romney	Romney leads Santorum in GOP Super Tuesday contests	1.6
3100	3126	main-news	MSRpar	2012train	264	none	none	They also found shortness was associated with a family history of hearing loss.	Shortness was found twice as often in those with hearing loss.	3.4
1562	1562	main-captions	images	2015	219	none	none	a man wearing a grey jacket standing on the side of a street.	A boy wearing a blue life jacket is holding onto the side of a green boat.	0.6
3335	3363	main-news	MSRpar	2012train	632	none	none	The broad Standard & Poor's 500-stock index was up 4.83 points or 0.49 per cent to 980.76.	Standard & Poor's 500 stock index futures declined 4.40 points to 983.50, while Nasdaq futures fell 6.5 points to 1,206.50.	1.25
4257	4300	main-news	headlines	2013	687	none	none	Navy jet crashes into Virginia buildings, injuring six	Navy jet crashes into Virginia apartments,9 hurt	3.2
890	890	main-captions	MSRvid	2012train	583	none	none	A young woman is playing the flute.	A woman is washing off the top of a freezer.	0.0
792	792	main-captions	MSRvid	2012train	435	none	none	Some children are jumping on Trampoline.	Two boy are playing on a trampoline.	3.0
2976	3000	main-news	MSRpar	2012train	68	none	none	"The American decision provoked an angry reaction from the European Commission, which described the move as ""legally unwarranted, economically unfounded and politically unhelpful""."	"The European Commission, the EU's powerful executive body, described the move as ""legally unwarranted, economically unfounded and politically unhelpful."""	3.75
2353	2356	main-forum	deft-forum	2014	356	none	none	I absolutely do believe there was an iceberg in those waters.	I don't believe there was any iceberg at all anywhere near the Titanic.	1.2
4056	4099	main-news	headlines	2013	433	none	none	4 French Soldiers Reported Killed in Afghanistan	British Soldier Killed In Afghanistan	1.0
5418	5461	main-news	headlines	2015	1275	none	none	France Says Won't 'Shirk Responsibilities' in Syria	France urges EU to be united on Syria	2.6
1529	1529	main-captions	images	2015	123	none	none	A man is swinging on a rope above the water.	A man in warm clothes swinging on monkey bars at night.	1.6
2595	2604	main-news	MSRpar	2012test	251	none	none	Some 50 million phone numbers are registered on the list, which was to take effect Oct. 1.	The FTC signed up 50 million phone numbers for the list, which was due to go into effect October 1.	3.5
654	654	main-captions	MSRvid	2012train	236	none	none	A woman fires a shotgun.	A woman is shooting a gun.	3.2
2815	2839	main-news	MSRpar	2012test	588	none	none	Three no votes would kill it for now.	It would take three votes to kill the ACC's expansion.	3.667
868	868	main-captions	MSRvid	2012train	547	none	none	A dog is barking.	A jet is flying.	0.231
3499	3542	main-news	deft-news	2014	92	none	none	withdrawal from the treaty would allow russia to bolster forces near russian borders.	withdrawal from the conventional forces in europe treaty would allow russia to bolster forces near russian borders.	3.4
1398	1398	main-captions	images	2014	592	none	none	A blue and orange airplane flying with its landing gear down.	A red and blue plane flying with its landing gears down.	2.6
4535	4578	main-news	headlines	2014	286	none	none	Israel vows to deny Hezbollah after air strike	Car bomb kills four in Hezbollah Beirut bastion: minister	0.6
745	745	main-captions	MSRvid	2012train	358	none	none	A dog is speaking to the camera.	A dog is eating some water melon.	0.6
4511	4554	main-news	headlines	2014	256	none	none	Mother arrested on suspicion of manslaughter after dog kills daughter	Man arrested on suspicion of murder after stabbing in Suffolk	1.8
4851	4894	main-news	headlines	2014	678	none	none	KLCI Futures traded mixed at mid-day	KL shares mixed at mid-day	3.6
5185	5228	main-news	headlines	2015	692	none	none	Factories that ran on Korean cooperation go silent	North and South Korea break their silence with talks	1.0
5085	5128	main-news	headlines	2015	441	none	none	17 killed in US drone attack on Yemen wedding party	U.S. drone mistakenly kills 14 in Yemen wedding convoy	4.0
520	520	main-captions	MSRvid	2012train	46	none	none	A man is playing a piano.	A man is playing a guitar.	1.778
5479	5522	main-news	headlines	2015	1433	none	none	Russia claims to have foiled possible terror act	Russia says ballistic 'objects' fired in Mediterranean	1.4
5273	5316	main-news	headlines	2015	903	none	none	KL shares remain higher mid-afternoon	KL shares continue uptrend mid-afternoon	4.4
4307	4350	main-news	headlines	2014	4	none	none	Liquid ammonia leak kills 15 in Shanghai	Liquid ammonia leak kills at least 15 in Shanghai	4.6
3487	3530	main-news	deft-news	2014	80	none	none	restraining extremist groups is becoming increasingly difficult because of how the groups are financed.	bruguiere stated-- restraining extremist groups particularly across europe was becoming increasingly difficult because of how the groups are financed.	3.8
2414	2417	main-forum	deft-forum	2014	417	none	none	lol Looking forward to seeing your built-in's!	Look forward to seeing it!	1.8
4731	4774	main-news	headlines	2014	533	none	none	Suspected Saudi militant dies in Lebanese custody	Suspected US drone kills 6 militants in Yemen	0.4
3920	3963	main-news	headlines	2013	264	none	none	Amnesty: Syria rebels also committing abuses	Amnesty investigator: Syria rebels also committing abuses	4.2
5427	5470	main-news	headlines	2015	1298	none	none	Turkey president appeals for calm	Texas house provisionally approves abortion law	0.0
4615	4658	main-news	headlines	2014	378	none	none	French forces attack al-Qaeda's Mali allies	A battle to retake north Mali: Hundreds of French troops drive back al-Qaida-linked rebels	2.6
2377	2380	main-forum	deft-forum	2014	380	none	none	There is simply no winning for Obama among conservatives.	This is rich coming from a conservative.	1.4
360	360	main-captions	MSRvid	2012test	535	none	none	A man is riding a bike.	A woman is dancing in the street.	0.2
2171	2174	main-forum	deft-forum	2014	174	none	none	If you haven't made any claims, then just say so.	I haven't made any claims.	2.4
3126	3152	main-news	MSRpar	2012train	301	none	none	Mr. Mask said Mr. Cullen would be taken from the Somerset County Jail by Thursday and moved to the Ann Klein Forensic Hospital just outside Trenton for psychiatric care.	Charles Cullen, 43, was transferred from the Somerset County Jail in Somerville to the Anne Klein Forensic Center, a 150-bed psychiatric treatment facility in Trenton.	3.692
256	256	main-captions	MSRvid	2012test	382	none	none	A man is cutting tomatoes into pieces.	A woman is cutting some vegetables.	1.8
3916	3959	main-news	headlines	2013	260	none	none	Afghan parliament approves U.S.-Afghan security pact	Afghan parliament approves U.S. partnership	3.8
1099	1099	main-captions	images	2014	138	none	none	A black and white photo of an empty train station.	a black and white photo of a cat lying down.	1.6
5218	5261	main-news	headlines	2015	764	none	none	Philippine quake death toll climbs to 73	Death toll in Philippines quake jumps to 85	2.8
1723	1723	main-captions	images	2015	674	none	none	A dog running across the sand	A dog running through the water.	2.8
2246	2249	main-forum	deft-forum	2014	249	none	none	I hope everything is ok!	I hope your LO is ok.	1.6
630	630	main-captions	MSRvid	2012train	199	none	none	A woman is swimming.	A man is spitting.	0.0
5605	5648	main-news	headlines	2016	793	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Turkey unrest goes on despite end to park protest	"Turkish PM Erdogan says ""duty"" to order crackdown on Istanbul park protest"	1.0
4283	4326	main-news	headlines	2013	723	none	none	6.0-magnitude quake hits northern Italy: USGS	5.9-magnitude quake hits Sunda Strait, Indonesia: USGS	1.6
694	694	main-captions	MSRvid	2012train	288	none	none	A animal is eating.	The animal is hopping.	0.4
1462	1462	main-captions	images	2014	693	none	none	A television in a messy room with several bookcases.	A room with a television, stereo and bookshelf.	3.2
2447	2450	main-news	MSRpar	2012test	0	none	none	The problem likely will mean corrective changes before the shuttle fleet starts flying again.	He said the problem needs to be corrected before the space shuttle fleet is cleared to fly again.	4.4
4928	4971	main-news	headlines	2015	40	none	none	Egyptian police fire tear gas at protesters in Cairo	Police fire tear gas at protesters in Cairo	4.0
692	692	main-captions	MSRvid	2012train	286	none	none	A man plays the keyboard with his nose.	The man is playing the piano with his nose.	4.4
2924	2948	main-news	MSRpar	2012test	743	none	none	In Hong Kong, 24 patients were quarantined Wednesday after seven public hospital workers developed flu-like symptoms.	This after seven health care workers at a public hospital fell ill with flu-like symptoms.	3.0
3011	3035	main-news	MSRpar	2012train	116	none	none	"Get it all out,"" says Howard Davidowitz, chairman of Davidowitz & Associates, a national retail consulting firm based in New York City."	"Innocent or not, ""she's damaged goods,"" said Howard Davidowitz, chairman of Davidowitz & Associates, a national retail consulting firm in New York."	1.4
3634	3677	main-news	deft-news	2014	227	none	none	iran lies on a major drug route between afghanistan and europe and the persian gulf states.	iran lies on a major drug trafficking route between afghanistan and europe, as well as the persian gulf states.	4.8
1526	1526	main-captions	images	2015	109	none	none	A young girl with glasses sits and holds two American flags.	A girl in glasses is looking over two American flags near a wooded area.	2.6
4976	5019	main-news	headlines	2015	163	none	none	4 Egyptian soldiers killed in Sinai ambush	3 Egyptian soldiers killed in Sinai car bombing	3.2
4390	4433	main-news	headlines	2014	109	none	none	Mugabe declared winner of disputed elections	Zimbabwe: Mugabe declared winner in disputed vote	4.0
2743	2767	main-news	MSRpar	2012test	477	none	none	The new Army Commander is the Masaka Armoured Brigade commanding officer, Brigadier Aronda Nyakairima who is now promoted to major general.	PRESIDENT Yoweri Museveni has promoted Brigadier Aronda Nyakairima to Major General and named him Army Commander.	3.2
2569	2578	main-news	MSRpar	2012test	213	none	none	Tech stocks were hurt by a sour forecast from Sun Microsystems, which was viewed as a bad omen for the upcoming quarterly earnings season.	A sour forecast from Sun Microsystems Inc. SUNW.O put more pressure on Wall Street before the quarterly earnings season.	3.0
4299	4342	main-news	headlines	2013	742	none	none	74 dead in Egypt soccer violence	At least 73 die in Egyptian soccer pitch invasion	3.2
5091	5134	main-news	headlines	2015	455	none	none	Extremists claim responsibility for Niger attacks	Greek militant group claims responsibility for Golden Dawn killings	1.4
3494	3537	main-news	deft-news	2014	87	none	none	france provides the rockets, guns and engines.	britain provides fuel tanks and gearboxes.	1.8
5616	5659	main-news	headlines	2016	884	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Top Asian News at 4:00 p.m. GMT	Top Asian News 8:39 a.m. GMT	3.0
5553	5596	main-news	headlines	2016	366	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	U.S. and Russia reach a deal on Syria's chemical weapons	China welcomes US, Russia deal on Syria chemical weapons	3.0
2964	2988	main-news	MSRpar	2012train	51	none	none	The 30-year bond US30YT=RR firmed 31/32, taking its yield to 4.16 percent -- another record low -- from 4.22 percent.	The 30-year bond <US30YT=RR> firmed 24/32, taking its yield to 4.18 percent, after hitting another record low of 4.16 percent.	2.75
3067	3093	main-news	MSRpar	2012train	212	none	none	Spokesmen for the FBI, CIA, Canadian Security Intelligence Service and Royal Canadian Mounted Police declined to comment on El Shukrijumah's stay in Canada.	The FBI, CIA, Canadian Security Intelligence Service and Royal Canadian Mounted Police declined to comment on the Washington Times report.	2.75
375	375	main-captions	MSRvid	2012test	564	none	none	The animal is eating.	A woman is dancing.	0.0
1340	1340	main-captions	images	2014	498	none	none	The black and white cat is looking up at the camera.	A grey, black, and white cat looking at the camera.	3.6
4900	4943	main-news	headlines	2014	735	none	none	Three die after car crash at Tian'anmen	Three Killed In Crash At Tiananmen Square	4.6
1679	1679	main-captions	images	2015	537	none	none	two puppies playing around in the grass	Two dogs are wrestling in the grass.	4.0
2174	2177	main-forum	deft-forum	2014	177	none	none	But do you actually believe there was an iceberg in those waters?	I don't believe there was any iceberg at all anywhere near the Titanic.	2.8
753	753	main-captions	MSRvid	2012train	368	none	none	A man is playing guitar.	A woman is peeling a tuber.	0.0
119	119	main-captions	MSRvid	2012test	176	none	none	A man is riding a bike.	A man is riding on a horse.	2.0
1832	1832	main-captions	images	2015	1015	none	none	A man walks toward a policeman standing in a crosswalk on a city street.	A policeman stands in a crosswalk in a city.	3.0
1853	1853	main-captions	images	2015	1088	none	none	A girl wearing green twists something in her hands.	A young boy wearing only green shorts poses awkwardly with a brick background.	0.8
5268	5311	main-news	headlines	2015	893	none	none	Son of top Muslim Brotherhood leader killed	Egypt arrests Muslim Brotherhood leader Badie	1.4
4185	4228	main-news	headlines	2013	597	none	none	Obama widens lead over Romney despite jobs data: Reuters/Ipsos poll	"Romney takes lead over Obama with convention ""bounce"": Reuters/Ipsos poll"	1.0
3339	3367	main-news	MSRpar	2012train	636	none	none	The broad Standard & Poor's 500 Index <.SPX> advanced 11 points, or 1.25 percent, to 931.	The Standard & Poor's 500 Index gained 10.89, or 1.2 percent, to 931.12 as of 12:01 p.m. in New York.	3.0
729	729	main-captions	MSRvid	2012train	338	none	none	The boy played his trumpet.	A boy is playing the trumpet.	4.4
4269	4312	main-news	headlines	2013	705	none	none	Burma's reforms bring easing of U.S. sanctions	Burma activists say go slow on easing sanctions	2.4
1570	1570	main-captions	images	2015	230	none	none	A group of people in front of a red fire truck.	A group of people are standing around a red fire truck.	4.2
3648	3691	main-news	deft-news	2014	241	none	none	the chinese government has strengthened china's anti-proliferation capacity in recent years.	the chinese government has strictly censored china's chemical imports and exports according to the law in recent years.	1.0
1344	1344	main-captions	images	2014	504	none	none	A computer on a desk.	A computer operating on a desk.	4.0
1307	1307	main-captions	images	2014	447	none	none	A orange and white cat asleep on a leather chair.	A orange and white cat laying on a blanket in a black leather chair.	4.0
1271	1271	main-captions	images	2014	397	none	none	A mallard and a tame white duck on the grass near water.	A small child in a pink dress sits on a table.	0.0
4138	4181	main-news	headlines	2013	538	none	none	At least two Nato killed in Afghanistan helicopter crash: military	At least 18 killed in Afghan bomb attacks: officials	0.8
574	574	main-captions	MSRvid	2012train	116	none	none	The cat played with a watermelon.	A cat is playing with a watermelon.	4.8
5242	5285	main-news	headlines	2015	823	none	none	'Trayvon could have been me'	Trayvon Martin could have been ...	2.8
2405	2408	main-forum	deft-forum	2014	408	none	none	billion . Everyone in the world at Mexico's current prosperity level.	"Everyone in the world at the current ""prosperity"" level of Northwest Africa."	1.53333333333333
5619	5662	main-news	headlines	2016	900	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	US Attorney General Holder resigns	Attorney General Eric Holder to Resign	5.0
4352	4395	main-news	headlines	2014	60	none	none	Russia condemns North Korean nuclear test	South Korea confirms that North Korea has conducted controversial third nuclear test	1.2
2501	2504	main-news	MSRpar	2012test	89	none	none	British-based GlaxoSmithKline Plc said earlier this year it would cut off supplies to Canadian drugstores that ship to the United States.	GlaxoSmithKline, the UK drugmaker, has said it would cut off supplies to Canadian stores shipping drugs to the US.	4.2
4377	4420	main-news	headlines	2014	93	none	none	China stocks close higher after economic meeting	China stocks close higher on Wednesday	3.4
5429	5472	main-news	headlines	2015	1301	none	none	Man dies in Co Donegal house fire	Woman dies in Co Cork house fire	2.2
700	700	main-captions	MSRvid	2012train	296	none	none	Men are running a race.	Racers are running down a track.	2.6
3052	3076	main-news	MSRpar	2012train	182	none	none	"A spokesman said: ""Since November, we have co-operated fully with the police."	"It added it had ""co-operated fully"" with police since November."	4.25
53	53	main-captions	MSRvid	2012test	78	none	none	A dog licks a baby.	A dog is licking a baby.	4.75
3701	3744	main-news	deft-news	2014	294	none	none	shalgam's visit to london is the first by a libyan foreign minister since 1969.	a visit to libya by the russian foreign minister was announced.	2.6
5481	5524	main-news	headlines	2015	1437	none	none	Sevens World Cup within Kenya’s reach	Clash of Styles in Court Opens Trial in Young Man’s Death	0.0
5199	5242	main-news	headlines	2015	718	none	none	New coronavirus can probably can be passed person to person- WHO	WHO: New virus can probably pass person to person	3.8
4985	5028	main-news	headlines	2015	178	none	none	Donetsk Region Protesters Detain Trucks Carrying Government Rocket Ammo	Come and get me, says Thai protest leader as anti-government riots grow	0.8
600	600	main-captions	MSRvid	2012train	155	none	none	A boy and a girl is dancing in the rain.	A man and woman is dancing in the rain.	2.6
1513	1513	main-captions	images	2015	45	none	none	A brown dog laying on a blue cover.	A person is diving into clear blue water.	0.0
3136	3162	main-news	MSRpar	2012train	320	none	none	"The network is also dropping its Friday night ""Dateline"" edition."	"The network will drop one edition of ""Dateline,"" its newsmagazine franchise."	3.857
1056	1056	main-captions	images	2014	78	none	none	A grey and white tabby cat is sleeping on purple fabric.	Black and white cat sleeping on a brown tarp.	2.4
4794	4837	main-news	headlines	2014	609	none	none	Dzhokhar Tsarnaev pleads not guilty to Boston bombing charges	Dzhokhar Tsarnaev charged in Boston Marathon bombing	2.6
3098	3124	main-news	MSRpar	2012train	261	none	none	Before it was removed, the site listed in broken English the rules for hackers who might participate.	Organizers established a Web site, http://defacerschallenge.com, listing in broken English the rules for hackers who might participate.	3.0
2059	2062	main-forum	deft-forum	2014	62	none	none	We are meant to explore.	We are meant to move.	2.4
3544	3587	main-news	deft-news	2014	137	none	none	the united states and other nato members have refused to ratify the amended treaty.	the united states and other nato members have refused to do ratify the updates cfe.	3.2
1479	1479	main-captions	images	2014	719	none	none	Three women with brown hair are smiling.	Three women in Indian dresses in a crowded room smiling.	2.8
5641	5684	main-news	headlines	2016	1062	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Russian warplanes strike inside Syria	Russian roulette in Syria	2.0
18	18	main-captions	MSRvid	2012test	28	none	none	A cat is rubbing against baby's face.	A cat is rubbing against a baby.	3.8
1008	1008	main-captions	images	2014	10	none	none	A group of people eat at a table outside.	Group of elderly people sitting around a table.	2.8
4573	4616	main-news	headlines	2014	333	none	none	Lance Armstrong confesses all to Oprah	Lance Armstrong confesses to doping in Oprah interview	4.2
24	24	main-captions	MSRvid	2012test	35	none	none	A woman peels a potato.	A woman is peeling a potato.	5.0
5088	5131	main-news	headlines	2015	446	none	none	Today in History, Dec. 2	Today in History, April 23	1.8
2591	2600	main-news	MSRpar	2012test	245	none	none	Glover spoke at a news conference that included about 20 relatives of the victims.	About 20 family members of the victims were invited to the news conference.	3.2
359	359	main-captions	MSRvid	2012test	534	none	none	A man is fishing in the river.	A man is singing while walking down the sidewalk.	0.8
201	201	main-captions	MSRvid	2012test	295	none	none	Someone is slicing tortila's.	Someone is riding a horse.	0.0
2101	2104	main-forum	deft-forum	2014	104	none	none	Fern I think stories like this are stupid.	- wolf I think stories like this are stupid.	3.6
1293	1293	main-captions	images	2014	431	none	none	A red and blue plane flying with its landing gears down.	A WWII fighter plane with its landing gear down.	3.2
6	6	main-captions	MSRvid	2012test	12	none	none	A man is smoking.	A man is skating.	0.5
1475	1475	main-captions	images	2014	713	none	none	A Macintosh computer sitting on the floor.	a computer on the floor.	4.2
5512	5555	main-news	headlines	2016	44	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	U.N. rights chief presses Egypt on Mursi detention	UN Rights Chief Presses Egypt on Morsi Detention	5.0
2452	2455	main-news	MSRpar	2012test	10	none	none	Sens. John Kerry and Bob Graham declined invitations to speak.	The no-shows were Sens. John Kerry of Massachusetts and Bob Graham of Florida.	3.6
767	767	main-captions	MSRvid	2012train	394	none	none	A woman is playing the flute.	A woman is slicing some tuna.	0.4
217	217	main-captions	MSRvid	2012test	319	none	none	A boy is playing a key-board.	A boy is playing the piano.	3.2
5142	5185	main-news	headlines	2015	582	none	none	G7 'to intensify Russia sanctions'	Ukraine Fears Russian Invasion	0.6
1345	1345	main-captions	images	2014	505	none	none	A small child smiling at the camera.	A small child sits on a cement wall near white flower.	1.6
4075	4118	main-news	headlines	2013	455	none	none	Taliban pose as 'attractive women, on Facebook for spying	Taliban soldiers posing as pretty women on Facebook to get troops' secrets	4.6
2508	2517	main-news	MSRpar	2012test	116	none	none	Instead, tickets for the Jersey jam went on sale last night through Ticketmaster.	Tickets, available through Ticketmaster, went on sale yesterday.	3.8
4937	4980	main-news	headlines	2015	61	none	none	10 dead, five injured in SW China road accident	5 hurt in Gaza City car accident	1.0
774	774	main-captions	MSRvid	2012train	409	none	none	Someone is playing piano.	A person is playing a keyboard piano.	3.6
