	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
3856	3899	main-news	headlines	2013	185	none	none	Donna Summer, the queen of disco	Donna Summer, Queen of Disco, Dies at 63	1.6
5633	5676	main-news	headlines	2016	1021	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Lewis Hamilton Takes Pole for Russian GP	Lewis Hamilton wins inaugural Russian GP	4.0
1254	1254	main-captions	images	2014	372	none	none	A black and white cow stands on grass against a partly cloudy blue sky.	Two black and white cows behind a metal gate against a partly cloudy blue sky.	2.4
4477	4520	main-news	headlines	2014	210	none	none	Indian stocks open flat	Indian stocks open lower	3.6
413	413	main-captions	MSRvid	2012test	623	none	none	Someone pours olive oil into a bowl of tomato wedges.	The man poured oil on the tomato slices.	3.75
3814	3857	main-news	headlines	2013	134	none	none	Strong earthquake hits Mexico	Strong earthquake strikes near Acapulco	3.6
3072	3098	main-news	MSRpar	2012train	222	none	none	"This is America, my friends, and it should not happen here,"" he said to loud applause."	This is America, my friends, and it should not happen here.	3.25
745	745	main-captions	MSRvid	2012train	358	none	none	A dog is speaking to the camera.	A dog is eating some water melon.	0.6
3068	3094	main-news	MSRpar	2012train	213	none	none	This has been a persistent problem that has not been solved, investigation board member Steven Wallace said.	This was a persistent problem which has not been solved, mechanically and physically, said board member Steven Wallace.	4.0
4174	4217	main-news	headlines	2013	584	none	none	Australia can eclipse England in Windies	Australian PM defiant under pressure over leadership	0.4
5306	5349	main-news	headlines	2015	980	none	none	Syria Regime Agrees to Attend Peace Conference	Russia: Syria Agrees to Participate in Conference	4.8
4	4	main-captions	MSRvid	2012test	9	none	none	A man is playing the cello.	A man seated is playing the cello.	4.25
4293	4336	main-news	headlines	2013	736	none	none	US lawmakers take next step on new Iran sanctions	Somalia lawmakers to vote for new president	0.2
4623	4666	main-news	headlines	2014	390	none	none	Ban Ki-moon to Review Syria Chemical Arms Accord	Ban to review Syria chemical arms accord	3.6
5538	5581	main-news	headlines	2016	240	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Communist rebels ambush Philippine police, kill 7	Communist rebels kill eight Philippine police	4.0
3261	3288	main-news	MSRpar	2012train	518	none	none	Im very proud of the citizens of this state, said Gov. John Baldacci, a casino foe.	I´m very proud of the citizens of this state, Gov. John Baldacci said after votes from Tuesday´s referendum were counted.	3.8
1504	1504	main-captions	images	2015	17	none	none	A boy in a red sled is riding down the hill.	A multicolour dog in a red collar crouching on the grass.	0.0
1059	1059	main-captions	images	2014	82	none	none	Three men are sitting down at a table that has drinks on it.	Three men sitting at the table with beer and food.	3.4
1111	1111	main-captions	images	2014	153	none	none	Gray cat looking out the window.	A cat looking out of a window.	4.0
4747	4790	main-news	headlines	2014	550	none	none	South Korean Workers Start Leaving Joint Factory Zone	South Korean workers set to leave joint factory zone	3.8
3153	3179	main-news	MSRpar	2012train	355	none	none	Besides Hampton and Newport News, the grant funds water testing in Yorktown, King George County, Norfolk and Virginia Beach.	The grant also funds beach testing in King George County, Norfolk and Virginia Beach.	3.0
2257	2260	main-forum	deft-forum	2014	260	none	none	This eclipses the old record of  set in .	This breaks the daily record of  set in .	4.8
2378	2381	main-forum	deft-forum	2014	381	none	none	Satan represents indulgence instead of abstinence!	. Satan represents vengeance instead of turning the other cheek!	1.6
17	17	main-captions	MSRvid	2012test	26	none	none	A woman is writing.	A woman is swimming.	0.5
4776	4819	main-news	headlines	2014	584	none	none	Three dead, including gunman, in Maryland mall shooting	3 dead in Maryland mall shooting	4.2
4702	4745	main-news	headlines	2014	495	none	none	Up to 50 dead in Spanish train crash	Over 70 dead in Spanish high-speed train crash	3.4
4216	4259	main-news	headlines	2013	632	none	none	300 potential Jimmy Savile victims: police	UK: 300 potential Savile abuse victims emerge	3.6
3098	3124	main-news	MSRpar	2012train	261	none	none	Before it was removed, the site listed in broken English the rules for hackers who might participate.	Organizers established a Web site, http://defacerschallenge.com, listing in broken English the rules for hackers who might participate.	3.0
1716	1716	main-captions	images	2015	661	none	none	A dog running through a forest in the winter time	A dog running through a lot of twigs.	3.2
5662	5705	main-news	headlines	2016	1202	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Burundi police fire tear gas at protesters	Montenegrin police fire teargas to disperse opposition	1.0
4889	4932	main-news	headlines	2014	723	none	none	Glasgow Helicopter Crash Search Ends	Glasgow Helicopter Crash: At Least Six Dead	2.8
3675	3718	main-news	deft-news	2014	268	none	none	this is particularly true in the poorest countries.	this was particularly after ethiopia withdraws its forces.	0.4
3178	3204	main-news	MSRpar	2012train	399	none	none	According to market research from The NPD Group, the number of people downloading music dropped from 14.5 million in April to 10.4 million in June.	The number of households acquiring music fell from a high of 14.5 million in April to 12.7 million in May and 10.4 million in June, according to NPD.	3.5
5447	5490	main-news	headlines	2015	1358	none	none	Imran blames rival for colleague murder	Pakistans Imran blames rival for killing party member	4.2
3507	3550	main-news	deft-news	2014	100	none	none	the number 254 was tabulated with an afp count compiled from press and witness reports.	the number of executions in iran in 2007 was calculated by an afp count compiled from press reports.	2.2
377	377	main-captions	MSRvid	2012test	570	none	none	A group of people sing.	Some people are singing.	5.0
2994	3018	main-news	MSRpar	2012train	93	none	none	Fighting erupted after four North Korean journalists confronted a dozen South Korean activists protesting human rights abuses in the North outside the main media centre.	Trouble flared when at least four North Korean reporters rushed from the Taegu media centre to confront a dozen activists protesting against human rights abuses in the North.	3.4
3745	3788	main-news	headlines	2013	47	none	none	Egypt’s Coptic Church Names New Pope	Egypt's Coptic Church Prepares to Choose Pope	2.8
2128	2131	main-forum	deft-forum	2014	131	none	none	So, you actually believe every word of what Terral wrote?	GL, Terral Hi Corn: So, you actually believe every word of what Terral wrote?	4.2
2849	2873	main-news	MSRpar	2012test	645	none	none	The measures could be taken up by the full Senate as early as Friday.	Ratliff said he hopes to bring the two measures to the full Senate by Friday.	4.0
712	712	main-captions	MSRvid	2012train	312	none	none	A woman is smoking.	A woman is making some food.	0.8
5611	5654	main-news	headlines	2016	840	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	U.S., EU Widen Sanctions On Russia	U.S., EU Boost Sanctions On Russia	5.0
2495	2498	main-news	MSRpar	2012test	79	none	none	Gilroy police and FBI agents described Gehring as cooperative, but said Saturday that he had revealed nothing about what had happened to the children.	Saturday, officials in California described Gehring as cooperative — but said he has revealed nothing about what has happened to the children.	3.8
1336	1336	main-captions	images	2014	493	none	none	A bay foal is walking next to its mother in a grassy field.	Close-up of young horse walking next to a larger horse.	2.6
3285	3313	main-news	MSRpar	2012train	560	none	none	Results of the 2001 Aboriginal Peoples Survey released yesterday by Statistics Canada suggest living standards have improved but still lag for those off reserves.	The 2001 Aboriginal Peoples Survey released Wednesday by Statistics Canada says living standards have improved but still lag for the Inuit and those who leave their often impoverished reserves.	3.909
4922	4965	main-news	headlines	2015	26	none	none	Snowden 'given refugee document by Ecuador'	Snowden poised to fly out of Moscow	1.2
1225	1225	main-captions	images	2014	332	none	none	Red double decker bus taking on passengers.	A red double decker bus is picking up more passengers in a city.	4.4
4102	4145	main-news	headlines	2013	492	none	none	Donna Summer, Queen of Disco, dies at 63	Donna Summer, the queen of disco	3.0
2632	2641	main-news	MSRpar	2012test	302	none	none	Advancing issues outnumbered decliners about 8 to 5 on the New York Stock Exchange.	Declining issues outnumbered advancers slightly more than 3 to 1 on the New York Stock Exchange.	2.2
5636	5679	main-news	headlines	2016	1030	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	4 dead, 3 injured in east China road accident	2 dead, 8 injured in central Israel traffic accident	0.0
1150	1150	main-captions	images	2014	217	none	none	A white jeep parked in front of a store.	A white Jeep parked on a street.	3.5
4394	4437	main-news	headlines	2014	114	none	none	Police attacked in Belfast flag protests	Politicians in flag violence talks	0.6
4507	4550	main-news	headlines	2014	251	none	none	Obama renews offer to cut social safety net in big budget deal: aide	Japan urges U.S. to quickly handle budget deadlock	0.8
3114	3140	main-news	MSRpar	2012train	282	none	none	Such a step could put the issue before the UN Security Council.	The matter could then be sent to the U.N. Security Council.	2.8
380	380	main-captions	MSRvid	2012test	576	none	none	Two men are fighting.	Two men are fighting using a form of martial arts.	2.8
1648	1648	main-captions	images	2015	458	none	none	A man in a gray suit locking up a bicycle	A man and a woman standing on a city street.	0.4
2497	2500	main-news	MSRpar	2012test	81	none	none	After protesters rushed the stage and twice cut power to the microphone, Hedges drew the speech to an early close.	After protesters rushed the stage and twice cut power to the microphone, Hedges cut his speech short.	5.0
837	837	main-captions	MSRvid	2012train	503	none	none	The man is seasoning the sausages.	The man added seasoning to water in a bowl.	2.4
5241	5284	main-news	headlines	2015	821	none	none	Russia finds dead lawyer Magnitsky guilty in posthumous trial	Russia convicts dead lawyer Magnitsky in posthumous trial	5.0
389	389	main-captions	MSRvid	2012test	589	none	none	Someone is pouring ingrediants into a pot.	A man puts vegetables into a pot.	2.8
5673	5716	main-news	headlines	2016	1277	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Li Na to announce retirement	US Senator Ted Cruz to announce presidential bid	0.0
3206	3232	main-news	MSRpar	2012train	438	none	none	Five-time Tour de France winner and cancer survivor Lance Armstrong had a few words of advice for other cancer survivors in Denver on Friday.	Five-time Tour de France winner Lance Armstrong is in Denver today for a meeting about surviving cancer.	3.4
4654	4697	main-news	headlines	2014	432	none	none	More than 1,000 inmates escape from Libya's al-Kweifiya prison	1000 prisoners escape from Libyan jail	4.4
3443	3486	main-news	deft-news	2014	36	none	none	the deal has been in process for several years.	the iaea has been investigating iran's nuclear activities for 4 years.	0.6
4541	4584	main-news	headlines	2014	293	none	none	Libya abruptly closes its borders with four countries	Libya closes borders, declares martial law in south	3.4
785	785	main-captions	MSRvid	2012train	425	none	none	A woman is swinging her arms.	A woman is slicing an onion.	0.8
4603	4646	main-news	headlines	2014	366	none	none	Italian Prime Minister Mario Monti Resigns	'Palestinian Prime Minister Fayyad resigns'	1.4
5397	5440	main-news	headlines	2015	1217	none	none	Chinese president arrives in Netherlands for state visit, nuclear summit	Chinese president arrives in Venezuela for state visit	2.4
553	553	main-captions	MSRvid	2012train	89	none	none	A man is slicing a cucumber.	A man is cutting cucumbers.	4.5
3632	3675	main-news	deft-news	2014	225	none	none	according to the statement the rs-24 reinforces the military potential of the strategic forces to overcome anti-missile defense systems.	according to the statement the prototype rs-24 rocket is unlike the topol-m in that it is equipped with multiple independently targetable warheads to overwhelm defense systems.	3.2
3617	3660	main-news	deft-news	2014	210	none	none	government initiatives to disarm have been ineffective.	governance institutions have been ineffective for a long time in somalia.	1.0
2872	2896	main-news	MSRpar	2012test	671	none	none	At one of the three sampling sites at Huntington Beach, the bacteria reading came back at 160 on June 16 and at 120 on June 23.	The readings came back at 160 on June 16 and 120 at June 23 at one of three sampling sites at Huntington Beach.	3.25
4004	4047	main-news	headlines	2013	368	none	none	Iran may cut oil exports to more EU states	Iran MPs say ready to ban oil exports to some EU states	3.6
1553	1553	main-captions	images	2015	195	none	none	Two dogs playing by the shore.	Two dogs playing in the snow.	2.8
4782	4825	main-news	headlines	2014	593	none	none	6.3-magnitude quake hits Honshu, Japan: CENC	Magnitude-6.0 quake jolts Santa Cruz Islands: CENC	1.8
1357	1357	main-captions	images	2014	526	none	none	A black and white horned cow standing in a field.	A black and white photo of a cat sitting on a sofa.	0.4
1577	1577	main-captions	images	2015	244	none	none	A black dog running through water.	A black dog is running through some water.	4.8
2917	2941	main-news	MSRpar	2012test	729	none	none	Toronto yesterday had 64 probable cases of SARS and nine suspect cases.	As of Wednesday, there were 65 probable SARS cases in the Toronto region.	3.25
5093	5136	main-news	headlines	2015	461	none	none	Body of missing South Korean shipping tycoon found in field	Sewol ferry disaster: Body of South Korean shipping tycoon found	4.2
3175	3201	main-news	MSRpar	2012train	396	none	none	Officers threw him to the ground and handcuffed him, and Reyna dropped a knee into his back, according to testimony.	That's when officers threw him to the ground and handcuffed him, according to testimony.	3.25
5220	5263	main-news	headlines	2015	773	none	none	Ukrainian President orders 7-day ceasefire in the east	Uganda's President Museveni agrees to sign anti-gays Bill	0.2
1417	1417	main-captions	images	2014	619	none	none	Red double decker bus driving through the streets.	Red double decker bus driving down a street.	4.6
1808	1808	main-captions	images	2015	930	none	none	A man is spraying a fluid from a long hose at the beach.	A guy is sitting on his bike with one wheel in the air.	0.6
4378	4421	main-news	headlines	2014	94	none	none	Russia unveils $30 billion oil link to Pacific	Russia unveils $25bn oil link to Pacific	3.4
4311	4354	main-news	headlines	2014	8	none	none	Indian media: Commonwealth summit	Indian PM snubs Commonwealth summit	2.8
4574	4617	main-news	headlines	2014	334	none	none	Andy Murray deserves knighthood, David Cameron says	David Cameron: Andy Murray deserves a knighthood	5.0
30	30	main-captions	MSRvid	2012test	47	none	none	A man is riding a mechanical bull.	A man rode a mechanical bull.	4.0
4495	4538	main-news	headlines	2014	236	none	none	Sri Lanka's Tamils Vote for Greater Autonomy	Syria talks for Cameron and Putin	0.4
4902	4945	main-news	headlines	2014	737	none	none	Obama pledges to reignite economy	Obama to press Congress to act on economy	2.6
5484	5527	main-news	headlines	2015	1443	none	none	Egypt Launches Offensive Against Sinai Militants	Egypt launches offensive against Sinai insurgents	5.0
814	814	main-captions	MSRvid	2012train	473	none	none	A man is riding on one wheel on a motorcycle.	A person is performing tricks on a motorcycle.	3.0
1467	1467	main-captions	images	2014	698	none	none	A man is standing next to a yellow sports car.	A man stands next to a yellow Corvette.	4.0
3939	3982	main-news	headlines	2013	287	none	none	Greek PM to announce new election	Greek PM calls for May 6 general election	2.8
2524	2533	main-news	MSRpar	2012test	139	none	none	Dotson, 21, was arrested and charged on July 21 after reportedly telling authorities he shot Dennehy after Dennehy tried to shoot him.	Dotson was arrested July 21 after telling FBI agents he shot Dennehy when Dennehy tried to shoot him, according to the arrest warrant affidavit.	4.25
5293	5336	main-news	headlines	2015	950	none	none	Indian stocks close lower	Hong Kong stocks close 2.33% higher	1.8
4583	4626	main-news	headlines	2014	343	none	none	Asian markets gain on upbeat US economic data	Asian markets lifted by positive US, China data	3.4
770	770	main-captions	MSRvid	2012train	400	none	none	A woman covers a piece of meat with flour.	A woman is seasoning a piece of meat.	3.0
5381	5424	main-news	headlines	2015	1171	none	none	Air strikes kills dozens in northern Syria	Ukraine will not give 'an inch' over Crimea	0.0
4211	4254	main-news	headlines	2013	626	none	none	Komen won't cut Planned Parenthood funding	Susan G Komen in U-turn over Planned Parenthood funding cut	3.0
579	579	main-captions	MSRvid	2012train	126	none	none	A man is singing.	A man is dancing.	0.5
1212	1212	main-captions	images	2014	319	none	none	A cruise liner docked at a port.	A cruise ship docked at a coast.	3.2
2141	2144	main-forum	deft-forum	2014	144	none	none	His position is that it is the individual's risk to assume.	His position is the way it is currently.	1.0
1637	1637	main-captions	images	2015	428	none	none	A dog bounds across the brown grass.	Two dogs bound across the grass.	2.6
1054	1054	main-captions	images	2014	76	none	none	A person wearing a helmet rides a bike near a white structure.	A person wearing a bike helmet rides a bike on a path through trees.	3.2
311	311	main-captions	MSRvid	2012test	467	none	none	A man is playing keyboard.	A person is playing a piano.	2.2
702	702	main-captions	MSRvid	2012train	299	none	none	A man is playing a flute.	A woman is applying eye liner.	0.0
4914	4957	main-news	headlines	2015	3	none	none	Chicago Shooting Shows Gap in Stepped-up Policing	Chicago shooting shows gap in stepped-up policing	5.0
1432	1432	main-captions	images	2014	640	none	none	Two animals sitting on a rock.	Two eagles sitting on a long branch.	1.6
945	945	main-captions	MSRvid	2012train	663	none	none	the soccer player kicked the ball side to side between his legs.	A person is kicking a soccer ball back and forth between his feet.	3.4
34	34	main-captions	MSRvid	2012test	53	none	none	A man is pouring oil into a pan.	A man is pouring oil into a skillet.	4.2
804	804	main-captions	MSRvid	2012train	457	none	none	A person is adding oil in the pan.	The cook pouring oil into the pan.	4.25
4879	4922	main-news	headlines	2014	712	none	none	Building collapses in India; 25 feared trapped	India building collapse kills 14; dozens trapped	3.0
984	984	main-captions	MSRvid	2012train	723	none	none	A woman puts ingredients in a whisked egg.	A man pours gasoline.	0.0
1358	1358	main-captions	images	2014	528	none	none	A tiny blonde child in a blue dress sits on a table near her mother.	A young blonde girl wearing a helmet sits with a red bicycle behind her.	1.6
1320	1320	main-captions	images	2014	467	none	none	A blue motorcycle is parked on the sidewalk.	A blue moped parked on the sidewalk.	4.0
3049	3073	main-news	MSRpar	2012train	177	none	none	WORLD No. 2 Lleyton Hewitt has accused the Association of Tennis Professionals of malice, including an alleged attempt last year to dupe him into refusing a drug test.	World No.2 Lleyton Hewitt has accused his professional peers of long-standing malice, including an attempt last year to dupe him into refusing a drug test.	4.0
1182	1182	main-captions	images	2014	265	none	none	A man poses in front of a large fountain with a statue on top.	Man with blue shirt standing in front of a fountain.	2.8
609	609	main-captions	MSRvid	2012train	166	none	none	A boy is playing the piano.	A man is playing a piano.	3.0
4178	4221	main-news	headlines	2013	588	none	none	Details of Aung San Suu Kyi's visit to Ireland	Rapturous welcome for Aung San Suu Kyi's historic trip	3.4
1802	1802	main-captions	images	2015	905	none	none	The black and white dog has a stick in his paws.	A black dog and a white dog are standing on snow.	1.2
5543	5586	main-news	headlines	2016	265	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Nobel author Doris Lessing dies at 94	Nobel Prize winning author Doris Lessing dies	4.0
4026	4069	main-news	headlines	2013	397	none	none	Egypt presidential election May 23-24	US presidential election 2012	0.6
3628	3671	main-news	deft-news	2014	221	none	none	88 percent of the liberal democratic party supports economic sanctions.	80 percent of the opposition democratic party supports economic sanctions.	3.8
1283	1283	main-captions	images	2014	415	none	none	Three cows grazing in a field.	Several sheep grazing in the field.	0.8
5704	5747	main-news	headlines	2016	1470	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	China, India vow to further bilateral ties	China Scrambles to Reassure Jittery Stock Traders	0.0
3573	3616	main-news	deft-news	2014	166	none	none	amnesty international's report was compiled by european and international non-governmental organizations such as saferworld, which opposes armed violence.	the amnesty international report was compiled by european and international non-governmental forums.	3.2
2705	2720	main-news	MSRpar	2012test	416	none	none	They made a similar discovery in Houston on another aircraft, Dallas-based Southwest said in a statement.	The airline said a similar discovery was made on the plane in Houston.	3.4
1075	1075	main-captions	images	2014	102	none	none	A red moped parked on a sidewalk in front of graffiti.	The red scooter is sitting on the street in front of the building.	3.6
257	257	main-captions	MSRvid	2012test	384	none	none	Three teenage girls danced in the room.	Some teenage girls are dancing for the camera.	2.4
3179	3205	main-news	MSRpar	2012train	400	none	none	This is an easy case in my view and wholly without merit, both factually and legally.	This case is wholly without merit, both factually and legally, Judge Denny Chin scoffed.	3.25
2500	2503	main-news	MSRpar	2012test	88	none	none	Also missing is Al Larsen, 31, of Fort Worth, Texas, who was in another vehicle swept off the turnpike.	The other victim recovered Tuesday morning was Al Larsen, 31, of Fort Worth, Texas.	2.2
73	73	main-captions	MSRvid	2012test	110	none	none	A man is playing the piano.	A man is playing the trumpet.	1.6
2166	2169	main-forum	deft-forum	2014	169	none	none	% How much money does PP take in for abortion services?	How much is spent on abortions services?	2.6
1729	1729	main-captions	images	2015	694	none	none	Two dogs on the beach.	A dog walks on the beach.	2.4
2965	2989	main-news	MSRpar	2012train	54	none	none	Lay had argued that handing over the documents would be a violation of his Fifth Amendment rights against self-incrimination.	Lay had refused to turn over the papers, asserting his Fifth Amendment right against self-incrimination.	3.8
1993	1993	main-captions	images	2015	1484	none	none	A boy skateboards down the metal handrail at night.	A brown dog runs on the sand, holding a stick.	0.0
742	742	main-captions	MSRvid	2012train	355	none	none	A man is burning a flag.	A man is shooting a gun.	0.5
995	995	main-captions	MSRvid	2012train	742	none	none	A young woman is playing a guitar.	A woman cuts up some meat.	0.75
503	503	main-captions	MSRvid	2012train	25	none	none	A man is playing the guitar.	A man is playing the flute.	2.2
3968	4011	main-news	headlines	2013	324	none	none	China stocks close mixed Friday	Chinese stocks close higher midday Friday	2.6
5179	5222	main-news	headlines	2015	675	none	none	Argentina declares mourning for flood victims	Parents demands common forms for nursery admissions	0.0
2192	2195	main-forum	deft-forum	2014	195	none	none	He hasn't been funny in years.	He hasn't been funny since Larry Bud Melman was on the show.	3.4
2798	2822	main-news	MSRpar	2012test	565	none	none	Chapman was not immediately arrested and is expected to appear for arraignment July 3.	Mr. Chapman, who hasn't been arrested, is expected to appear for arraignment next Thursday, prosecutors said.	3.8
2426	2429	main-forum	deft-forum	2014	429	none	none	Originally Posted by muslim girl ooops sorry!	Originally Posted by muslim girl its not a complete impossibility.	1.2
4217	4260	main-news	headlines	2013	634	none	none	Armstrong steps down from Livestrong	Armstrong standing down from Livestrong	4.6
627	627	main-captions	MSRvid	2012train	196	none	none	A man is playing a piano.	A woman is peeling a potato.	0.0
783	783	main-captions	MSRvid	2012train	423	none	none	A person is frying.	A person is peeling a potato.	1.2
2073	2076	main-forum	deft-forum	2014	76	none	none	I. ATLANTIC REQUIREMENTS .	PACIFIC REQUIREMENTS .	0.8
2491	2494	main-news	MSRpar	2012test	75	none	none	Aspen Technology's shares dropped 74 cents, or 23 percent, to close at $2.48 on the Nasdaq.	In afternoon trading, Aspen's shares were off 89 cents or more than 27 percent at $2.33 per share.	2.2
225	225	main-captions	MSRvid	2012test	331	none	none	A woman is cracking eggs into a bowl.	A woman is placing skewers onto a rack.	0.6
4957	5000	main-news	headlines	2015	112	none	none	Turkish search ends as last missing miners found	Turkish Search Ends as Last Missing Miners Found	5.0
383	383	main-captions	MSRvid	2012test	583	none	none	A man is tying on a stenographers machine.	the man used a stenograph.	2.25
4827	4870	main-news	headlines	2014	646	none	none	Senate confirms Yellen as Fed head	US Senate confirms Yellen as Fed's next chair	4.2
5229	5272	main-news	headlines	2015	788	none	none	At least two killed in southern Egypt clash	At least 18 killed in North Caucasus train station blast	0.4
2125	2128	main-forum	deft-forum	2014	128	none	none	I Shot the Sheriff We are all vessels filled with many wonders.	We are all vessels filled with many wonders.	3.4
3693	3736	main-news	deft-news	2014	286	none	none	after the first meeting between leaders of the european union and leaders from albania, bosnia and herzegowina, croatia, macedonia and serbia and montenegro, leaders from the western balkan countries pledge to diminish organized crime and corruption in the balkans to meet requirements of european union membership.	leaders from albania, bosnia and herzegowina, croatia, macedonia and serbia and montenegro met for the first time with european union leaders to pursue joining the european union.	3.2
3627	3670	main-news	deft-news	2014	220	none	none	the riyadh-based naif arab academy for security sciences said in a statement that it was running a two-week workshop for 50 anti-terrorism experts.	in a statement naif arab academy for security sciences announced-- it will sponsor a 2-week workshop for 50 anti-terrorism experts.	4.8
2003	2006	main-forum	deft-forum	2014	6	none	none	I am OK with MEDICAL use!	I AM OK WITH MEDICAL USE!!	5.0
2027	2030	main-forum	deft-forum	2014	30	none	none	I wood have asked her if she is up for a treesome.	I wood have at least asked if a threesome was out of the question.	4.8
5418	5461	main-news	headlines	2015	1275	none	none	France Says Won't 'Shirk Responsibilities' in Syria	France urges EU to be united on Syria	2.6
3060	3084	main-news	MSRpar	2012train	194	none	none	By state law, 911 calls are not public information and were not released.	By law, 911 calls are not public information in Rhode Island.	3.4
2099	2102	main-forum	deft-forum	2014	102	none	none	Morals have absolutely nothing to do with it !	and morals and honesty have everything to do with it.	2.0
360	360	main-captions	MSRvid	2012test	535	none	none	A man is riding a bike.	A woman is dancing in the street.	0.2
4713	4756	main-news	headlines	2014	509	none	none	Obama set to speak on Syria from White House at 1:15 p.m. EDT	Obama to deliver statement on Syria at White House at 1:15 PM	5.0
5532	5575	main-news	headlines	2016	192	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Ukrainian parliament dismisses president	Ukraine's parliament votes to dismiss president	4.0
2068	2071	main-forum	deft-forum	2014	71	none	none	"What is your definition of ""life""?"	What's your definition of nature?	1.2
5142	5185	main-news	headlines	2015	582	none	none	G7 'to intensify Russia sanctions'	Ukraine Fears Russian Invasion	0.6
3283	3311	main-news	MSRpar	2012train	557	none	none	Enron company executives engaged in widespread and pervasive fraud, prosecutor Samuel Buell told the Associated Press.	Enron company executives engaged in widespread and pervasive fraud to manipulate the company's earnings results, Buell said.	3.75
2654	2669	main-news	MSRpar	2012test	344	none	none	American Masters: Arthur Miller, Elia Kazan and the Blacklist: None Without Sin (Wed.	"Note the subheading of this terrible parable in the ""American Masters"" series, ""Arthur Miller, Elia Kazan and the Blacklist: None Without Sin."""	3.0
4260	4303	main-news	headlines	2013	691	none	none	Turkey scrambles jets near border	Turkey scrambles jets to Syrian border	3.6
5003	5046	main-news	headlines	2015	223	none	none	China stock index futures close lower -- April 23	China stock index futures close higher -- Dec. 4	2.2
1180	1180	main-captions	images	2014	262	none	none	Man standing in front of yellow corvette.	A man is standing next to a yellow sports car.	3.2
2569	2578	main-news	MSRpar	2012test	213	none	none	Tech stocks were hurt by a sour forecast from Sun Microsystems, which was viewed as a bad omen for the upcoming quarterly earnings season.	A sour forecast from Sun Microsystems Inc. SUNW.O put more pressure on Wall Street before the quarterly earnings season.	3.0
5321	5364	main-news	headlines	2015	1016	none	none	Italian pilgrims die in bus plunge	Passengers dead in Italy bus plunge	3.8
1781	1781	main-captions	images	2015	855	none	none	A white dog running on sand.	A white dog runs on the sand.	5.0
5506	5549	main-news	headlines	2015	1496	none	none	South Korean President Sorry For Ferry Response	S. Korean president 'sorry' for ferry disaster	4.6
2202	2205	main-forum	deft-forum	2014	205	none	none	I said she has not ever had to be a part of any workforce.	Ann Romney has never had to get out and be a part of the workforce.	3.4
4352	4395	main-news	headlines	2014	60	none	none	Russia condemns North Korean nuclear test	South Korea confirms that North Korea has conducted controversial third nuclear test	1.2
5138	5181	main-news	headlines	2015	576	none	none	Typhoon death toll rises to 3633	Egyptian death toll rises to 638	0.6
2747	2771	main-news	MSRpar	2012test	485	none	none	The state wants to kill the wolves in approximately a 1,700-square-mile area near the village of McGrath.	The state wants to kill the wolves in approximately a 1,700-square-mile area near McGrath to establish a moose nursery of sorts.	3.2
3742	3785	main-news	headlines	2013	44	none	none	Two U.S. soldiers shot, killed by Afghan soldier	Two British soldiers killed by Afghan policeman	1.6
5326	5369	main-news	headlines	2015	1030	none	none	U.N. Security Council calls for humanitarian ceasefire in Gaza	U.N. Security Council Calls for Unconditional Cease-Fire in Gaza	4.8
5215	5258	main-news	headlines	2015	761	none	none	Yahoo agrees to buy Tumblr for $1.1 billion cash	Yahoo to Buy Tumblr for $1.1 Billion	5.0
1289	1289	main-captions	images	2014	426	none	none	A buddha statue holding a candle is sitting on a table.	A man fishing on a small boat while on a lake.	0.0
3231	3258	main-news	MSRpar	2012train	474	none	none	Argentine Guillermo Coria and Netherlander Martin Verkerk are in the other half.	The other semifinal between Guillermo Coria of Argentina and Martin Verkerk of the Netherlands is also compelling.	3.0
2022	2025	main-forum	deft-forum	2014	25	none	none	DICKSHOT Matt Holliday owns.	Matt Holliday owns, y'all.	3.8
4134	4177	main-news	headlines	2013	532	none	none	Life-threatening Midwest storms feared	'Life-Threatening' Storms Feared for Midwest	4.4
4262	4305	main-news	headlines	2013	695	none	none	Civilian, defector killed in Syria, says NGO	Syria gunmen kill three Syrian officers: NGO	1.0
3306	3334	main-news	MSRpar	2012train	587	none	none	We believe that it is not necessary to have a divisive confirmation fight over a Supreme Court appointment, Daschle wrote.	We believe that it is not necessary to have a divisive confirmation fight, Daschle of South Dakota wrote the Republican president.	4.0
2433	2436	main-forum	deft-forum	2014	436	none	none	you don't use the search button much, do you?	you don't use the search button AT ALL, do you?	4.2
